	FN8Dad.Nasal.TP2	FN8Dad.Nasal.TP3	FN8Dad.Nasal.TP1	FN6Child.3.nasal.TP1	FN6Child.3.nasal.TP2	FN3Mom.Nasal.T2	FN8Child.1.Nasal.TP2	FN8Child.1.Nasal.TP3	FN8Mom.Nasal.TP1	FN3Mom.Nasal.TP3	FN8Mom.Nasal.TP3	FN4Dad.Nasal.TP2	FN4Dad.Nasal.TP3	FN4Dad.Nasal.TP1	FN1Child.2.Nasal.TP2	FN1Child.2.Nasal.TP1	FN4Child.1.Nasal.TP1	FN3Child.1.Nasal.TP2	FN9Dad.Nasal.TP1	FN9Dad.Nasal.TP3	FN9Dad.Nasal.TP2	FN3Dad.Nasal.TP3	FN3Dad.Nasal.TP2	FN3Dad.Nasal.TP1	FN7Child.3.Nasal.TP3	FN7Dad.Nasal.TP1	FN6Mom.Nasal.TP2	FN6Child.1.Nasal.TP2	FN1Child.2.Nasal.TP3	FN6Child.1.Nasal.TP1	FN3Child.1.Nasal.TP3	FN3Child.2.Nasal.TP2	FN8Child.1.Nasal.TP1	FN3Child.2.Nasal.TP3	FN4Child.2.Nasal.TP3	FN4Child.2.Nasal.TP2	FN4Child.2.Nasal.TP1	FN4Mom.Nasal.TP1	FN7Mom.Nasal.TP1	FN7Mom.Nasal.TP3	FN7Mom.Nasal.TP2	FN1Mom.Nasal.TP3	FN1Mom.Nasal.TP2	FN1Mom.Nasal.TP1	FN4Mom.Nasal.TP2	FN7Child.3.Nasal.TP2	FN7Dad.Nasal.TP3	FN7Dad.Nasal.TP2	FN4Mom.Nasal.TP3	FN7Child.1.Nasal.TP1	FN7Child.1.Nasal.TP3	FN7Child.1.Nasal.TP2	FN6Dad.Nasal.TP2	FN6Dad.Nasal.TP3	FN9Mom.Nasal.TP1	FN8Mom.Nasal.TP2	FN6Dad.Nasal.TP1	FN4Child.1.Nasal.TP2	FN4Child.1.Nasal.TP3	FN3Child.1.Nasal.TP1	FN6Mom.Nasal.TP3	FN9Mom.Nasal.TP2	FN6Child.3.Nasal.TP3	FN6Mom.Nasal.TP1	FN6Child.1.Nasal.TP3	FN1Dad.Nasal.TP1	FN1Dad.Nasal.TP3	FN1Dad.Nasal.TP2	FN9Child.1.Nasal.TP3	FN7Child.2.Nasal.TP3	FN7Child.2.Nasal.TP1	FN9Mom.Nasal.TP3	FN3Child.2.Nasal.TP1	FN9Child.2.Nasal.TP1	FN9Child.1.Nasal.TP2	FN9Child.1.Nasal.TP1	FN1Child.1.Nasal.TP3	FN1Child.1.Nasal.TP2	FN1Child.1.Nasal.TP1	FN6Child.2.Nasal.TP1	FN6Child.2.Nasal.TP3	FN6Child.2.Nasal.TP2	FN9Child.2.Nasal.TP2
FN8Mom.Nasal.TP3	0.602365768159	0.591003917707	0.601324815	0.551959925511	0.570352851503	0.649128393479	0.678383302543	0.759976966215	0.184081825407	0.657380014785	0.0	0.608297921122	0.582041335716	0.687757256437	0.474082651217	0.213924286265	0.618172093387	0.681146627153	0.59151212217	0.582736665168	0.595377470205	0.683214250459	0.262197303833	0.16218267294	0.605256565024	0.603165770716	0.616816513709	0.687115911847	0.373333279326	0.648354803029	0.628013873913	0.651707496451	0.613824004266	0.622190402866	0.54370952635	0.653036039748	0.606140925212	0.0669157918357	0.621358953384	0.612097323238	0.61828586415	0.770277271173	0.525845995183	0.591043720131	0.702908438232	0.684616852	0.627804595649	0.732709370702	0.354236839237	0.636739443878	0.79611295121	0.680637218039	0.598064434117	0.396448205934	0.605911897	0.179852582441	0.575465414936	0.62515350251	0.61061975167	0.406441458437	0.623997432443	0.604539907474	0.6292174546	0.488188792456	0.75252542289	0.813141711122	0.675457191953	0.535598082479	0.506675019296	0.789963629234	0.607469227423	0.608661155286	0.56918919104	0.608595275856	0.568639570087	0.610715704924	0.492450281425	0.545206219024	0.505046164554	0.607646552567	0.669068953709	0.610916646706	0.513442503426
FN4Dad.Nasal.TP2	0.107345474934	0.290804185237	0.0143367316115	0.446848149334	0.161563810473	0.525808189808	0.695775688759	0.681314004406	0.606317508245	0.531580933198	0.608297921122	0.0	0.341960050445	0.472563027303	0.606875715059	0.537094922266	0.172838005713	0.667866397681	0.0694507610178	0.0603475333862	0.0215876298727	0.66329016343	0.378681071198	0.505859333771	0.00698862441229	0.00769202832724	0.520200891133	0.65282597188	0.547999259186	0.655891351109	0.626322217946	0.643465310582	0.570543742989	0.634519428886	0.616579645509	0.651848141759	0.65024583537	0.595994718267	0.164966673199	0.0517505119507	0.0650821741132	0.710989559417	0.292405942364	0.265518501619	0.656242564565	0.637598746054	0.120464636234	0.64871461101	0.561299490974	0.655865546289	0.753332372402	0.682210878479	0.0137977412024	0.268003149812	0.0085504689778	0.543920570114	0.0387971234789	0.290545345134	0.0704558439374	0.62221869335	0.608374282689	0.0105555251868	0.586264118638	0.359664003556	0.724952628327	0.666141819813	0.380548366806	0.120785941013	0.291928761985	0.707709603916	0.0243197747711	0.00809040489863	0.639343270415	0.628681686151	0.413683545149	0.18912127661	0.426456692237	0.314370089795	0.274770328846	0.578508038773	0.650547152948	0.124781061808	0.565227224904
FN4Dad.Nasal.TP3	0.308102255957	0.281483009191	0.339524058932	0.296754978982	0.23395667077	0.411962037506	0.522376827949	0.663876842308	0.55462256175	0.421364992788	0.582041335716	0.341960050445	0.0	0.244148156698	0.427340918808	0.416342179044	0.235526349244	0.42855481907	0.305203826324	0.320741033242	0.33796066783	0.526645625769	0.369862851715	0.44809292639	0.343493496981	0.340328366331	0.418481347622	0.507042346168	0.367016555568	0.395004231298	0.439198127004	0.493419828764	0.416966629328	0.48573127052	0.433691194508	0.501957996835	0.463043550419	0.568963970712	0.298997108942	0.334315421226	0.340946840907	0.521936828615	0.25429196789	0.284954397331	0.569424509651	0.557231142274	0.335807602297	0.433715569695	0.353144405152	0.479964968283	0.573661154169	0.547581571075	0.332332836628	0.266178513718	0.344009344333	0.508147690862	0.313279599261	0.212991218118	0.302769850194	0.444647446623	0.36219393419	0.342159912759	0.424590939341	0.255145222298	0.459043681194	0.673296950064	0.22810267769	0.32141239417	0.211407809557	0.60183577655	0.332742713342	0.346674672442	0.496875369869	0.477035882564	0.21916089608	0.254395464372	0.393122681655	0.3278009271	0.336615298665	0.411716615241	0.363686142443	0.25147757455	0.387467068571
FN4Dad.Nasal.TP1	0.45521124718	0.454050145732	0.472083896644	0.356969366968	0.437664809906	0.406843704999	0.646179767401	0.772764905897	0.663514098655	0.414667991684	0.687757256437	0.472563027303	0.244148156698	0.0	0.482971261926	0.55927124386	0.397117753511	0.456724800515	0.447899849659	0.476218284297	0.471609115767	0.526549402801	0.494897348355	0.574999276335	0.474011233829	0.472119852792	0.395695484818	0.52338712941	0.503321805814	0.436170411435	0.479800808191	0.525226863946	0.546097796254	0.517281834336	0.489416468994	0.526660053879	0.585048684437	0.675442725578	0.434825329931	0.465084608339	0.474314091028	0.620249571113	0.445165394133	0.45791768624	0.537081954185	0.51254448304	0.473788178704	0.513858612154	0.496245156155	0.581468480848	0.440304122329	0.652141772987	0.466481273569	0.469401340272	0.474853082121	0.644286571177	0.472332374795	0.342108676305	0.453990302944	0.520638466836	0.384600974448	0.474461381581	0.460660892306	0.422802090019	0.314388665069	0.761285085991	0.255926804699	0.480202160657	0.431765218326	0.690561130115	0.463788030134	0.476833472477	0.505842485131	0.50982774575	0.361696136192	0.440343848581	0.509655390578	0.508821456708	0.507758788573	0.437489507188	0.377361665384	0.419549300755	0.457950013657
FN1Child.2.Nasal.TP2	0.585013968033	0.553905601724	0.605595484567	0.163476621433	0.513268851315	0.188603151422	0.599481253111	0.731195746807	0.463172104939	0.193643785186	0.474082651217	0.606875715059	0.427340918808	0.482971261926	0.0	0.357057908374	0.442515406506	0.21322649658	0.584627208448	0.589454121358	0.602737226169	0.390725164495	0.54418882847	0.458651635508	0.607044496571	0.604303314011	0.313851558353	0.221189853395	0.184198155918	0.195429174364	0.163973708614	0.184508232313	0.525390457636	0.153731487413	0.0806633297452	0.186325477653	0.363737566457	0.469552523156	0.569183037609	0.601883629541	0.6085095556	0.694439654513	0.492368946372	0.568251629173	0.399592124422	0.449116529874	0.61620439952	0.619712652925	0.257726646743	0.551918672978	0.539507540485	0.598640651082	0.598288844081	0.433296590247	0.606728076915	0.453583096719	0.578428443585	0.31790657996	0.573714537932	0.172897142628	0.429676016067	0.606833756662	0.16571475478	0.491430411001	0.450620609087	0.811312508789	0.512711937856	0.548621914795	0.439956306753	0.711657119929	0.597575753071	0.610476955044	0.343105866061	0.141245754156	0.317908071114	0.519800285326	0.574570596318	0.561387015247	0.560444369362	0.278234447769	0.349838980051	0.508503933569	0.158120236332
FN1Child.2.Nasal.TP1	0.507290904329	0.462129737173	0.533628211219	0.376952655931	0.430686842586	0.495607647978	0.57730416735	0.693975932134	0.187054717606	0.504065526902	0.213924286265	0.537094922266	0.416342179044	0.55927124386	0.357057908374	0.0	0.446894350732	0.563532043465	0.507575627604	0.512947357099	0.531591912666	0.58946465928	0.228597991139	0.140197542177	0.538233462978	0.535327287302	0.490458141946	0.556616839145	0.233747239362	0.520038572766	0.494119770701	0.538351853168	0.490387615543	0.510077986165	0.424235557119	0.535039497627	0.472585522903	0.215329280295	0.493116287063	0.517908040632	0.524787368528	0.642601544442	0.39203923662	0.478206641729	0.625557727041	0.618292185424	0.534362157786	0.602333366672	0.207355413867	0.538685427191	0.707087462012	0.579033901913	0.527391571051	0.318307602248	0.538878171261	0.175133315796	0.50698816629	0.452421414995	0.492666986064	0.290436359889	0.497972615573	0.536635143383	0.473251589326	0.336627453162	0.624816359713	0.751215546932	0.544365848017	0.465198114658	0.349236978334	0.673949667497	0.528901199525	0.541173466903	0.498145607439	0.495350714404	0.376215329969	0.435182758191	0.389161283683	0.455501960018	0.432730261524	0.446850230081	0.526620850151	0.431728171847	0.384318331907
FN4Child.1.Nasal.TP1	0.164390879623	0.256038878051	0.175304268898	0.284422539752	0.139831796144	0.362547097759	0.626936427801	0.659034212538	0.591541304881	0.367574750237	0.618172093387	0.172838005713	0.235526349244	0.397117753511	0.442515406506	0.446894350732	0.0	0.505099160857	0.163030472176	0.184387500282	0.17812100516	0.558681281182	0.388390556786	0.50616267128	0.175958488862	0.175518487863	0.420431580899	0.491299318655	0.382700008029	0.49377610965	0.463640779943	0.479580712454	0.487974837374	0.469679397766	0.454172866094	0.488082678306	0.481984963154	0.605470493514	0.139907503289	0.164203076622	0.17539694015	0.649646044633	0.250426558905	0.264382184866	0.555595750718	0.562978668397	0.193262388055	0.579478718208	0.404313228882	0.579961936019	0.656635538966	0.615711966489	0.174686682806	0.279804074529	0.176491447911	0.548694341082	0.176620066109	0.126026064032	0.143990391809	0.458174619021	0.534897067589	0.175798373803	0.422151373146	0.293816285882	0.585722514512	0.671571913279	0.302028934905	0.189450876004	0.228532698522	0.649248313426	0.163086732895	0.17617919053	0.558222811415	0.465268238984	0.251439061657	0.119344969381	0.417935422294	0.321839641318	0.294394517536	0.450055279545	0.491206028751	0.0775286989072	0.403163331738
FN3Child.1.Nasal.TP2	0.653946984749	0.651244073849	0.671261639446	0.266289238907	0.585908806112	0.176506794394	0.665054772382	0.796271122436	0.668830609494	0.165398216429	0.681146627153	0.667866397681	0.42855481907	0.456724800515	0.21322649658	0.563532043465	0.505099160857	0.0	0.651745977165	0.675631953118	0.673426853632	0.381096280094	0.680635061678	0.640769436702	0.671021559285	0.670097598148	0.347685367465	0.109590998172	0.396543918322	0.0931841661278	0.182567124377	0.0975593390003	0.609198104493	0.108655453303	0.150344219667	0.137589033998	0.474387880319	0.676340931499	0.63349713494	0.663586784106	0.670246207317	0.699227906619	0.626456852422	0.646821247839	0.317689938359	0.373142535524	0.676023495463	0.619227054512	0.444779757405	0.619211096748	0.405046247315	0.673713550356	0.666657988595	0.632507655157	0.672024465155	0.659360324422	0.644040302976	0.380835225204	0.63345596059	0.299084403939	0.453014056893	0.671071384278	0.129704743997	0.607926692571	0.335173520415	0.90332523158	0.517974757863	0.681944676121	0.580647835079	0.731891349218	0.659767950807	0.673278770893	0.381641056597	0.112307629042	0.399254865533	0.582059929122	0.70390518115	0.695743584546	0.702425318273	0.342601790059	0.319489411994	0.568831083578	0.283252047509
FN9Dad.Nasal.TP1	0.0769827421513	0.237875362194	0.0625126934825	0.440946893132	0.132637140433	0.50593246039	0.65838552467	0.636264854506	0.561991761041	0.523432013834	0.59151212217	0.0694507610178	0.305203826324	0.447899849659	0.584627208448	0.507575627604	0.163030472176	0.651745977165	0.0	0.045818934469	0.0558994796685	0.618974390853	0.353418383235	0.471438413894	0.0693982120203	0.0657639750207	0.497820263945	0.635579925619	0.520989312086	0.627103297685	0.589453138142	0.636038388996	0.515951294916	0.630519880036	0.590208543056	0.631280500912	0.601166638574	0.582235028907	0.147218527021	0.0558483927161	0.0652830703851	0.668971066347	0.237202668606	0.212900043847	0.650078873998	0.629169564441	0.0940316802368	0.601864864281	0.520575001012	0.608264632896	0.720217410412	0.634757846499	0.0588606390987	0.230956785133	0.0703880068642	0.52014453588	0.0638426320195	0.287042203968	0.0566497481077	0.602142983575	0.563862280761	0.0676020049544	0.56822642119	0.309189933281	0.700420885373	0.640591671447	0.347356565594	0.0940269793592	0.249050274705	0.67100227512	0.0589595631218	0.0716240539509	0.610565810176	0.621716815223	0.375576683874	0.171079634199	0.377015180737	0.273211430053	0.248200727307	0.541995772225	0.614915269836	0.106668331933	0.542151550624
FN9Dad.Nasal.TP3	0.0833781894308	0.248950853357	0.0533643677058	0.454210418032	0.144397750022	0.515065618216	0.667291849166	0.644476012921	0.562019645127	0.537985217074	0.582736665168	0.0603475333862	0.320741033242	0.476218284297	0.589454121358	0.512947357099	0.184387500282	0.675631953118	0.045818934469	0.0	0.0460891798262	0.632143166945	0.344947389062	0.484752261773	0.059903049652	0.0561708476506	0.513141770506	0.646787718078	0.526134506041	0.644121875244	0.601449983081	0.648746533308	0.535947383721	0.643268131338	0.594937825999	0.636329312271	0.598160817925	0.574963006142	0.158686289435	0.0619353096552	0.0693994317992	0.678848834244	0.243667470575	0.219409660661	0.664932509387	0.643415207202	0.107487070702	0.609506939545	0.529092522486	0.62435771395	0.745325952451	0.65120007693	0.0511528314925	0.225802419169	0.0609509236741	0.517231916228	0.052543400825	0.301643886892	0.0695297709227	0.607842368925	0.572618717187	0.0573563286541	0.580070296295	0.319972266957	0.715294547053	0.619698082419	0.378660028123	0.0722199943328	0.26251482228	0.684412976471	0.0616157549291	0.0620349698661	0.617034093226	0.634252861448	0.391563136452	0.181919318961	0.370013161771	0.257433302704	0.219886737034	0.550714706308	0.628674971496	0.123366902528	0.551413694588
FN9Dad.Nasal.TP2	0.0957612887165	0.27828055344	0.0134035336984	0.452164370431	0.155993754244	0.520179402957	0.690472190185	0.67030252424	0.59325629733	0.532395562518	0.595377470205	0.0215876298727	0.33796066783	0.471609115767	0.602737226169	0.531591912666	0.17812100516	0.673426853632	0.0558994796685	0.0460891798262	0.0	0.65497532476	0.366544741591	0.500406733259	0.0179934765872	0.0157802143829	0.515487230676	0.654751476547	0.541873010734	0.654146278003	0.622172680624	0.647106537525	0.560993392535	0.639946466056	0.612742030372	0.649716533175	0.638155114693	0.588441233604	0.161495279985	0.0524170463541	0.0653888555937	0.702975688252	0.280511437096	0.253351282208	0.659262964779	0.64029727503	0.113432583642	0.636696794841	0.554525644015	0.648300526695	0.753752148807	0.675179852886	0.0136868443428	0.256328231148	0.0193105776542	0.535203978487	0.0348792681562	0.295802559978	0.0706308686977	0.619621730371	0.600584069469	0.0155005657416	0.587522639273	0.348030092934	0.725782891809	0.650161157778	0.376937251975	0.106758626002	0.285042187617	0.703168302884	0.0282476772624	0.0202587465659	0.635924593329	0.632017539437	0.408469768869	0.188093709533	0.412659554247	0.300438165917	0.261066111858	0.57454392124	0.64721592695	0.124700634992	0.56211558337
FN3Dad.Nasal.TP3	0.574344395734	0.544778504095	0.656327801814	0.425240255162	0.557522010257	0.358481072803	0.631941681909	0.66602479389	0.587140363868	0.365254209337	0.683214250459	0.66329016343	0.526645625769	0.526549402801	0.390725164495	0.58946465928	0.558681281182	0.381096280094	0.618974390853	0.632143166945	0.65497532476	0.0	0.646177830187	0.651962691635	0.664527036098	0.661519224485	0.229021716772	0.345082199615	0.49119592534	0.330664589528	0.287967516095	0.364581440251	0.471733214289	0.367231792175	0.342570263777	0.361290049623	0.410113961872	0.676339216907	0.601686110915	0.639531119956	0.635293665262	0.68168409789	0.529200867766	0.554637711332	0.275440237474	0.396753850039	0.619999713271	0.607041877587	0.464857992176	0.501050516398	0.432510112091	0.538898909126	0.655422774795	0.605564003387	0.66543952079	0.647318657182	0.647177780281	0.48817112741	0.611118894758	0.438397016572	0.41508081743	0.661265006829	0.328243732847	0.500822921352	0.437357192663	0.837435423248	0.537239461271	0.637014627012	0.529090955146	0.648753089577	0.646292823905	0.666959082076	0.357077518944	0.362012060755	0.427706399817	0.567596575425	0.60734118878	0.605185101984	0.633747599571	0.200453566543	0.359362869776	0.577145675489	0.396484553464
FN3Dad.Nasal.TP2	0.359254590399	0.346610856202	0.372807546717	0.46027815551	0.353932082364	0.538529525539	0.653108891968	0.684572715877	0.278636654363	0.555066500781	0.262197303833	0.378681071198	0.369862851715	0.494897348355	0.54418882847	0.228597991139	0.388390556786	0.680635061678	0.353418383235	0.344947389062	0.366544741591	0.646177830187	0.0	0.157736795981	0.379116836547	0.375426453429	0.525962339009	0.653100539457	0.421414734321	0.651002155411	0.608443934239	0.654890725959	0.544985819604	0.649965803351	0.582648433228	0.625561222434	0.577616038189	0.300633661466	0.380985525415	0.376466069484	0.381059535874	0.677445895457	0.297479856632	0.375244609925	0.680750527962	0.660459607478	0.385699244099	0.614312090466	0.407457057217	0.613044885034	0.762289937802	0.646567304088	0.368108030075	0.256650733213	0.379731284586	0.237235696891	0.361501486378	0.393862944419	0.370739636869	0.428631146606	0.55033634853	0.376849920254	0.58624229668	0.241324728552	0.724363438475	0.658412526502	0.439998010014	0.297940925349	0.329885665506	0.702639847199	0.376418540544	0.381694983853	0.564812160582	0.640816103838	0.402168782281	0.371798502815	0.276797607303	0.314948381019	0.27407419767	0.5171560245	0.642424262544	0.372209319369	0.557925396898
FN3Dad.Nasal.TP1	0.491441112252	0.461459213014	0.503442361187	0.444735292439	0.451746664793	0.582738594691	0.609197846759	0.703779719704	0.180604481783	0.58887072864	0.16218267294	0.505859333771	0.44809292639	0.574999276335	0.458651635508	0.140197542177	0.50616267128	0.640769436702	0.471438413894	0.484752261773	0.500406733259	0.651962691635	0.157736795981	0.0	0.505943673728	0.502606222753	0.544760873104	0.652386394225	0.299565933073	0.604158636717	0.581850432948	0.63224194589	0.496740969194	0.602055611486	0.524662841747	0.629518880244	0.577639980539	0.192957981907	0.509521755241	0.501722593199	0.506872685571	0.658728008282	0.405077054097	0.460783176284	0.682734615189	0.664317061817	0.502116578122	0.631831403913	0.283540218051	0.563303432328	0.758858111836	0.614412104914	0.495143527479	0.283772991949	0.506175478648	0.129639017409	0.475978812593	0.51218444839	0.493356287568	0.397110567328	0.533244722687	0.50528212141	0.570028664246	0.356192261134	0.710702411383	0.735955047025	0.554099532654	0.437563753092	0.381696399161	0.698050545927	0.495999698628	0.509601667096	0.560384963907	0.587776749604	0.435484717244	0.495067360779	0.382026774606	0.436136520725	0.414855122513	0.518481955092	0.611677529282	0.494449553885	0.435767243573
FN7Child.3.Nasal.TP3	0.108036409095	0.292156766778	0.0116916307525	0.451301691101	0.163137334401	0.526877286376	0.69777940474	0.683170152676	0.606169422094	0.534792131978	0.605256565024	0.00698862441229	0.343493496981	0.474011233829	0.607044496571	0.538233462978	0.175958488862	0.671021559285	0.0693982120203	0.059903049652	0.0179934765872	0.664527036098	0.379116836547	0.505943673728	0.0	0.0056868942705	0.52005296915	0.655626272346	0.548124402078	0.658555057389	0.627234097412	0.645279690549	0.572486005002	0.637825771498	0.61716013205	0.652411019359	0.651639752904	0.594272992796	0.164980246791	0.0533768291507	0.0665703098756	0.712092215984	0.293987073398	0.266744482034	0.656767640968	0.639479299365	0.120796301578	0.649005366206	0.562098635199	0.657038358449	0.755386060201	0.683843730273	0.0140611741557	0.269982268212	0.00489459664399	0.543394913998	0.0372266511315	0.293953059844	0.0712344143618	0.621963717702	0.609320973742	0.00779801407347	0.589083242956	0.361630562056	0.728138649188	0.664331636081	0.381466814136	0.120362854675	0.293494509772	0.708949419997	0.0257819594619	0.00679962648781	0.640002058058	0.629854315561	0.415206057858	0.191097878303	0.426311577693	0.313855906447	0.274331410955	0.58047658339	0.652802545789	0.126604568503	0.566401394149
FN7Dad.Nasal.TP1	0.104878409579	0.288503003162	0.0104548382197	0.450320200572	0.160012923973	0.525842474431	0.695302166244	0.679782548611	0.60330582582	0.533665887601	0.603165770716	0.00769202832724	0.340328366331	0.472119852792	0.604303314011	0.535327287302	0.175518487863	0.670097598148	0.0657639750207	0.0561708476506	0.0157802143829	0.661519224485	0.375426453429	0.502606222753	0.0056868942705	0.0	0.516745714454	0.653951367806	0.545177851902	0.656634550371	0.625168718355	0.645459218976	0.569216161266	0.637145836777	0.615915861402	0.650834641988	0.648402061408	0.592292611881	0.162485896557	0.0533808672602	0.0664996085716	0.70927712392	0.290261939452	0.263466817791	0.656042075388	0.639596354314	0.117837342311	0.645951761965	0.559357206426	0.653693500082	0.754461012899	0.680704505509	0.0104518618897	0.266124534631	0.00620076638972	0.540430602343	0.0341885058861	0.293293390994	0.0712592643838	0.620997064175	0.60585653647	0.00831783656929	0.587655952569	0.357919150626	0.726559947155	0.661502005322	0.379658357444	0.117038940554	0.290129575682	0.706877550852	0.0259588303587	0.00935374912474	0.638127979793	0.629708904135	0.412182726043	0.18866846451	0.423425246819	0.310920535165	0.271462642498	0.577530694995	0.650879007863	0.124557983959	0.564471646763
FN6Mom.Nasal.TP2	0.500373161494	0.505973365383	0.518518443835	0.295516145564	0.48165404178	0.223604017001	0.661973229145	0.709881400146	0.602928146511	0.230007907238	0.616816513709	0.520200891133	0.418481347622	0.395695484818	0.313851558353	0.490458141946	0.420431580899	0.347685367465	0.497820263945	0.513141770506	0.515487230676	0.229021716772	0.525962339009	0.544760873104	0.52005296915	0.516745714454	0.0	0.328537191365	0.413527640964	0.336793739891	0.296594538394	0.322300742464	0.524685998285	0.314219196563	0.284862299269	0.317828272278	0.484344783658	0.608110558451	0.476046387233	0.508356729774	0.515195594467	0.661072096573	0.474943722974	0.520644505511	0.211605148937	0.389534681224	0.529344171804	0.555512897671	0.435012079315	0.58756194943	0.446993368015	0.623296547918	0.51200817395	0.5053051001	0.519894156798	0.593223111397	0.518808166652	0.343738004276	0.498317471656	0.380503214727	0.410937207672	0.519642092938	0.263258488069	0.45195183755	0.455024968702	0.738725772522	0.416201095607	0.518591376778	0.470975354894	0.667285941093	0.510542003297	0.52371966893	0.375961290811	0.306711189227	0.362824200154	0.472022433668	0.55773521351	0.552911028734	0.546365784599	0.160247963706	0.389516182387	0.456433286631	0.367837337624
FN6Child.1.Nasal.TP2	0.62192827411	0.621235262044	0.650964321676	0.270483093645	0.566919499107	0.148760178412	0.6990212559	0.758681415488	0.664774657167	0.128620537409	0.687115911847	0.65282597188	0.507042346168	0.52338712941	0.221189853395	0.556616839145	0.491299318655	0.109590998172	0.635579925619	0.646787718078	0.654751476547	0.345082199615	0.653100539457	0.652386394225	0.655626272346	0.653951367806	0.328537191365	0.0	0.396695266703	0.166056665616	0.161218673963	0.049220763789	0.601879700345	0.0742839708982	0.147226746474	0.0636899631981	0.448991670248	0.676845512342	0.603719765742	0.63785247712	0.644856166834	0.753803392301	0.60040990332	0.629618690216	0.28306576751	0.352248522121	0.647872050764	0.665586173894	0.439564795944	0.642546766096	0.419797831581	0.670547949011	0.650318265768	0.620987252289	0.656662576939	0.657894820493	0.636906271672	0.366618539386	0.606611467664	0.302751948065	0.508040627907	0.653268344027	0.102954075947	0.582062399021	0.395660236557	0.878565420794	0.55010115633	0.655794901365	0.565216120998	0.724741654277	0.644898371433	0.657426608732	0.365933630878	0.0845818048606	0.388962391132	0.552993762067	0.670076928193	0.664817199814	0.671666894301	0.313703209946	0.380401561695	0.541942893162	0.271908687024
FN1Child.2.Nasal.TP3	0.520928119358	0.487112130231	0.543237754672	0.224694798295	0.44850766346	0.353322224671	0.556638351343	0.686903478416	0.345465599829	0.360527070335	0.373333279326	0.547999259186	0.367016555568	0.503321805814	0.184198155918	0.233747239362	0.382700008029	0.396543918322	0.520989312086	0.526134506041	0.541873010734	0.49119592534	0.421414734321	0.299565933073	0.548124402078	0.545177851902	0.413527640964	0.396695266703	0.0	0.361495720094	0.334892857939	0.3663684648	0.437012689287	0.337244365069	0.257824195118	0.363443178062	0.341848521873	0.357175436686	0.504452624631	0.537234996816	0.544605346617	0.647659644306	0.417681071932	0.502753732206	0.515263699491	0.534323468899	0.552550472363	0.582256391291	0.114331810392	0.496447206486	0.621903312791	0.56142508572	0.538957873545	0.32806635165	0.54768717598	0.289595815646	0.517294388277	0.298315419808	0.510109395946	0.205720317341	0.457496444471	0.546490777812	0.328100499693	0.367147722797	0.533673010997	0.761719381774	0.481483068834	0.48190425473	0.374963563506	0.665435955818	0.538283768597	0.550140084289	0.417046718308	0.32349553137	0.267291196404	0.456179614391	0.446363291782	0.47722361077	0.446796303906	0.372720539934	0.417640953454	0.444201163777	0.165210181266
FN6Child.1.Nasal.TP1	0.609877781628	0.584805262365	0.652249436935	0.240038398814	0.521996350732	0.202099094357	0.583890029216	0.745263851236	0.62064371158	0.195663709171	0.648354803029	0.655891351109	0.395004231298	0.436170411435	0.195429174364	0.520038572766	0.49377610965	0.0931841661278	0.627103297685	0.644121875244	0.654146278003	0.330664589528	0.651002155411	0.604158636717	0.658555057389	0.656634550371	0.336793739891	0.166056665616	0.361495720094	0.0	0.128664110812	0.158818639859	0.52976750443	0.144103309957	0.148990790289	0.197302766173	0.420208448337	0.641128983068	0.599362042526	0.636488930626	0.640507247767	0.629852624008	0.55405390083	0.565708972551	0.368528775382	0.403799500544	0.636681897369	0.56051918465	0.380566517983	0.533017484502	0.41633533535	0.59039048562	0.650020852084	0.582032551397	0.659808247247	0.616327898646	0.627038648504	0.369865160274	0.603898430493	0.276762056467	0.385688375286	0.65583445372	0.136653897594	0.545273067787	0.304760245435	0.871737123887	0.498959468201	0.649923181031	0.509749376133	0.674633198447	0.645186852538	0.660630170068	0.36487619874	0.13647665151	0.32843170208	0.545152598859	0.646537775868	0.637253466891	0.660265396605	0.306906850227	0.243330228445	0.537921081486	0.22133863762
FN3Child.1.Nasal.TP3	0.566479479621	0.523873672477	0.621414660119	0.224509794908	0.484979676094	0.155669634703	0.559233215495	0.688430875698	0.591885254687	0.162462533716	0.628013873913	0.626322217946	0.439198127004	0.479800808191	0.163973708614	0.494119770701	0.463640779943	0.182567124377	0.589453138142	0.601449983081	0.622172680624	0.287967516095	0.608443934239	0.581850432948	0.627234097412	0.625168718355	0.296594538394	0.161218673963	0.334892857939	0.128664110812	0.0	0.164864684588	0.45747159928	0.159243918587	0.107874114408	0.177403903606	0.373937590233	0.618379377316	0.566979727068	0.606966096797	0.603551905294	0.626755032282	0.482281525332	0.488653883048	0.381210928244	0.426695998844	0.596389744892	0.570211159561	0.352902429514	0.491260023791	0.470572862438	0.521354406625	0.618451354897	0.553939281181	0.628959786742	0.594447614407	0.605501943499	0.33972330039	0.56433450243	0.263574350048	0.392035239815	0.625205852509	0.115771284887	0.484494456257	0.380540660341	0.820307965408	0.512408002576	0.606330548996	0.473123768427	0.650587260521	0.61529693285	0.630383506512	0.374157587326	0.148214417073	0.287318924494	0.508586065044	0.586666245444	0.566046404555	0.606377073437	0.266120858989	0.261668737391	0.506114087422	0.201697163121
